algorithm,graph_size,nodes,edges,execution_time_ms,memory_usage_mb,path_length,iterations,complexity,source,timestamp
Multi-Source BFS,large,4408,27719,30751.232,0.595,15,3901,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.420831
Multi-Source BFS,large,4526,39075,52253.326,0.848,15,3574,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,4532,9136,13581.016,0.227,8,3834,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,4681,10742,17218.177,0.273,5,4250,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.420831
Multi-Source BFS,large,4805,8994,16206.179,0.241,5,3772,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.420831
Multi-Source BFS,large,4840,33508,41844.331,0.736,19,4051,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,large,4899,45261,49000.796,0.919,15,5680,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,large,4994,22499,31951.456,0.535,19,3990,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Multi-Source BFS,large,5000,25173,34629.397,0.562,10,3333,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,5285,40742,53603.24,1.009,15,4240,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,5357,35918,39539.094,0.858,20,5466,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,5568,48254,65611.881,1.077,16,3892,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,5673,45939,50677.901,1.038,13,5157,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Multi-Source BFS,large,5712,20851,24153.751,0.52,20,4804,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Multi-Source BFS,large,5774,43015,60566.769,1.075,19,4545,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,5888,23697,36779.078,0.518,5,3850,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,large,6007,12505,18780.647,0.304,19,5209,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.420831
Multi-Source BFS,large,6233,36825,42469.453,0.895,6,6200,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,6269,37485,46761.636,0.872,17,6327,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,6409,22367,36365.216,0.581,14,6626,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,6546,27740,43383.692,0.638,13,4492,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.420831
Multi-Source BFS,large,6548,40813,41840.159,0.996,20,5842,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,6659,10622,17671.334,0.288,15,4909,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,large,6662,23245,39344.154,0.549,8,7679,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,6705,38232,46225.203,0.914,9,5152,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.420831
Multi-Source BFS,large,6709,13946,24263.64,0.334,8,7308,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.420831
Multi-Source BFS,large,6722,27702,33988.49,0.728,15,5249,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,6825,25238,38067.594,0.658,10,6708,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.420831
Multi-Source BFS,large,6836,30910,46183.802,0.763,6,4501,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,large,7211,9493,15745.946,0.263,12,6766,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,large,7473,20514,32694.124,0.513,19,6439,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.420831
Multi-Source BFS,large,7570,41115,46435.749,0.911,20,6054,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,7801,44327,62336.644,1.112,20,6576,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,large,7858,46738,58859.553,0.999,20,5523,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.420831
Multi-Source BFS,large,8018,15026,21653.893,0.42,7,5520,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,8018,46584,52589.541,0.977,17,5507,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Multi-Source BFS,large,8353,28584,32712.458,0.675,5,9674,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,8361,19834,35644.208,0.561,17,7772,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,8440,12466,27437.575,0.327,13,6843,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.420831
Multi-Source BFS,large,8647,16310,22761.387,0.446,16,9789,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.420831
Multi-Source BFS,large,8730,12224,23979.146,0.327,17,8774,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.420831
Multi-Source BFS,large,8770,9122,16207.87,0.264,19,9829,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.420831
Multi-Source BFS,large,8858,10594,22779.765,0.308,16,9886,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,8917,45606,55348.41,0.971,9,8858,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,8929,21357,39531.667,0.508,6,7735,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,8953,14839,31393.207,0.421,10,9226,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.420831
Multi-Source BFS,large,8967,8487,16268.606,0.276,17,6317,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,large,8985,35450,47279.008,0.774,15,9861,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.420831
Multi-Source BFS,large,9088,22609,37025.307,0.634,7,9308,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,large,9224,49752,70332.273,1.095,13,9883,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,large,9225,36608,53964.896,0.793,6,7321,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,9328,36356,44123.618,0.794,13,8256,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,large,9371,21176,27919.921,0.521,5,9013,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.420831
Multi-Source BFS,large,9427,6569,17541.898,0.264,18,7439,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,9569,45304,56604.505,1.045,6,11011,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,9571,33740,54777.783,0.782,15,6786,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,9610,18083,28892.261,0.463,10,9515,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,large,9636,29113,41949.385,0.687,13,9338,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,large,9817,28711,48011.086,0.756,15,9663,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.421831
Multi-Source BFS,medium,105,2749,3233.731,0.061,8,101,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,132,2551,3022.379,0.057,10,148,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,144,2441,2514.408,0.051,12,119,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,medium,155,2676,2580.338,0.053,14,156,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,158,3435,3386.454,0.073,12,164,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,175,2219,2504.129,0.051,16,180,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,189,650,963.434,0.014,18,172,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,medium,192,603,1046.687,0.014,16,144,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,medium,194,1265,1671.859,0.027,5,132,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,201,4914,5794.939,0.117,17,195,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,medium,225,2277,3040.759,0.056,12,260,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,226,3279,3103.194,0.069,5,263,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,228,2241,2703.394,0.046,11,169,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,231,4022,4335.449,0.088,6,217,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,231,947,1048.369,0.023,9,172,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,240,2639,3059.951,0.063,19,280,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,medium,296,4985,6809.67,0.12,7,304,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,300,409,831.227,0.011,8,236,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,338,4624,5843.604,0.111,13,384,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,338,2132,2401.689,0.048,19,238,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,medium,344,1046,1387.037,0.025,15,253,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,358,2432,3436.655,0.057,12,285,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,389,4209,5091.609,0.102,17,248,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,401,2160,3227.684,0.047,11,449,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,423,3402,4103.56,0.075,10,302,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,437,1775,2407.913,0.046,11,333,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,463,1901,2961.267,0.042,16,408,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,472,2292,2491.212,0.049,13,520,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,533,3552,4185.703,0.082,11,419,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,538,2783,3662.032,0.064,8,471,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,medium,539,3941,5137.468,0.098,13,450,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,557,2727,3502.764,0.069,18,605,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,medium,562,1555,2481.085,0.043,10,472,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,572,1339,2372.121,0.031,11,449,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,582,3467,4711.378,0.081,16,539,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,583,1517,2369.283,0.037,9,392,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,602,3685,4394.823,0.08,20,480,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,603,4253,4920.63,0.102,15,518,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,607,1797,2257.329,0.047,18,505,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,medium,624,4254,5428.58,0.102,6,588,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,649,4101,5848.233,0.097,11,592,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,707,4970,6004.714,0.115,6,796,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,medium,733,3565,4726.309,0.08,8,586,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,medium,738,4305,5696.544,0.106,16,698,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,746,4812,7196.885,0.121,15,861,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,751,3025,4974.746,0.077,12,632,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,medium,759,661,1830.448,0.023,20,579,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,medium,772,1877,2599.635,0.048,20,894,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,773,2072,3706.524,0.055,8,570,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,784,1393,2612.977,0.037,9,834,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,793,4145,4878.437,0.098,13,770,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,medium,809,1130,2386.105,0.031,7,899,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,822,3066,4868.011,0.078,18,728,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,838,988,1944.787,0.03,12,786,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,842,4438,5794.906,0.106,6,553,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,846,4131,4998.999,0.089,17,709,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,847,4903,7230.167,0.116,20,932,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,855,2740,4028.761,0.071,19,825,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,872,967,1623.98,0.032,8,584,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,medium,873,1035,2368.886,0.033,20,730,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,874,2325,3950.603,0.064,15,781,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,876,1531,2776.222,0.043,11,728,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,877,3547,4487.266,0.092,13,596,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,887,4319,6856.813,0.092,10,1018,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,888,3354,4430.138,0.079,5,673,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,889,2333,3352.641,0.055,14,594,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,891,922,1816.315,0.026,8,912,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,medium,908,1302,2794.465,0.039,5,786,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,911,3337,3910.064,0.086,9,635,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.419834
Multi-Source BFS,medium,914,1423,3072.976,0.036,16,851,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,930,3237,5110.468,0.072,5,700,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,medium,944,2198,3262.631,0.056,10,797,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,960,3705,5791.009,0.089,19,669,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,971,1387,2569.3,0.037,11,1047,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,995,3413,4438.674,0.088,8,691,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,medium,999,4562,5637.936,0.109,5,1132,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.418833
Multi-Source BFS,small,10,82,102.443,0.002,1,8,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,10,203,220.09,0.004,1,7,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,11,150,165.317,0.003,5,8,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,11,200,273.715,0.005,5,11,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,13,221,235.138,0.005,5,11,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,15,264,270.03,0.006,6,15,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,15,35,63.536,0.001,6,12,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,16,119,134.399,0.003,5,18,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,18,151,185.136,0.004,5,19,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,18,286,279.318,0.007,6,19,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,19,235,233.771,0.006,5,12,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,21,258,294.528,0.006,6,22,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,23,280,340.709,0.007,5,25,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,25,187,274.615,0.004,6,23,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,27,184,237.276,0.004,6,31,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,27,166,236.282,0.004,5,29,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,28,157,203.82,0.004,5,17,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,28,167,210.752,0.004,6,29,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,30,251,324.116,0.005,5,32,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,31,253,302.23,0.006,5,24,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,31,265,341.825,0.006,5,33,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,31,288,372.345,0.006,6,35,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,38,260,359.661,0.006,5,29,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,40,258,326.135,0.006,6,46,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,40,287,292.256,0.007,5,32,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,41,148,243.554,0.004,5,32,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,43,240,254.07,0.006,6,35,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,43,209,260.922,0.005,6,33,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,46,74,138.374,0.002,6,47,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,46,261,344.65,0.006,5,35,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,47,218,243.506,0.005,6,45,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,49,150,240.218,0.004,5,52,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,49,83,145.93,0.002,6,47,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,50,275,289.019,0.007,6,55,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,50,288,307.425,0.007,5,32,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,51,50,96.531,0.002,6,51,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,51,22,69.054,0.001,5,39,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,52,265,401.538,0.006,6,47,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,52,277,359.7,0.006,6,54,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,54,298,341.27,0.007,5,58,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,55,39,99.992,0.001,6,56,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,55,215,311.977,0.005,6,38,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,55,222,265.406,0.006,5,60,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,small,56,47,104.611,0.002,5,54,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,56,294,376.502,0.007,5,59,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,58,254,366.064,0.006,6,51,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,59,107,178.843,0.003,6,52,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,59,40,90.053,0.001,5,44,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,60,131,244.305,0.003,5,59,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,61,125,164.861,0.004,6,60,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,62,150,210.709,0.004,5,46,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,63,166,265.246,0.004,6,54,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,63,70,118.428,0.002,6,46,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,65,79,162.924,0.002,5,49,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,65,287,398.205,0.007,5,46,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,65,77,171.001,0.002,5,67,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,66,133,258.322,0.004,6,69,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,66,198,305.496,0.005,6,51,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,66,151,255.544,0.004,6,48,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,67,193,262.935,0.005,6,55,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,67,167,237.361,0.004,5,59,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.417824
Multi-Source BFS,small,68,194,317.272,0.005,6,58,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,68,254,379.768,0.007,6,46,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
